ﾊﾑﾅﾁﾔﾁﾃﾏﾑﾁ ﾅﾉﾄﾇ ﾄﾉﾁﾔﾑﾏﾖﾇﾓ ﾍﾄ ﾁﾔﾔﾉﾊﾇﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771915
ﾐﾁﾋﾅﾋﾋ ﾁﾍﾙﾍﾕﾌﾇ ﾊﾔﾇﾌﾁﾔﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771860
INTTRUST AE INFORMATION TECHNOLOGY TRUST ﾋﾕﾓﾅﾉﾓ ﾐﾋﾇﾑﾏﾖﾏﾑﾉﾊﾇﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ , 998771872
KBI GREECE ﾅﾋﾋﾇﾍﾉﾊﾅﾓ ﾁﾌﾕﾍﾔﾉﾊﾅﾓ ﾊﾁﾉ ﾄﾏﾑﾕﾖﾏﾑﾉﾊﾅﾓ ﾂﾉﾏﾌﾇﾗﾁﾍﾉﾅﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771884
ﾗﾁﾑ ﾊﾁﾐﾅﾔﾁﾍﾉﾏﾓ ﾁﾃﾃ ﾌﾐﾁﾋﾏﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾅﾊﾌﾅﾔﾁﾋﾋﾅﾕﾓﾇ ﾗﾙﾑﾙﾍ ﾓﾔﾁﾈﾌﾅﾕﾓﾇﾓ , 998771835
ﾄﾉﾅﾑﾃﾏﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾊﾔﾇﾌﾁﾔﾉﾊﾇ ﾔﾅﾗﾍﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾁﾎﾉﾏﾐﾏﾉﾇﾓﾇﾓ ﾁﾊﾉﾍﾇﾔﾙﾍ , 998771847
BAP BUILT ARCHITECT PROJECTS LIMITED , 998771859
ﾖﾉﾋﾁﾃﾑﾏﾔﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾐﾁﾑﾁﾃﾙﾃﾇﾓ ﾄﾉﾁﾊﾉﾍﾇﾓﾇﾓ ﾊﾁﾉ ﾅﾌﾐﾏﾑﾉﾁﾓ ﾅﾋﾋﾇﾍﾉﾊﾙﾍ ﾁﾃﾑﾏﾔﾉﾊﾙﾍ ﾐﾑﾏﾉﾏﾍﾔﾙﾍ , 998771800
ART CRYSTAL SA , 998771811
ARIALME ENTERPRISES COMPANY LIMITED , 998771823
ﾔﾏﾕﾑﾉﾓﾔﾉﾊﾅﾓ ﾅﾌﾐﾏﾑﾉﾊﾅﾓ ﾂﾉﾏﾔﾅﾗﾍﾉﾊﾅﾓ ﾅﾖﾏﾄﾉﾁﾓﾔﾉﾊﾅﾓ ﾁﾋﾕﾓﾉﾄﾅﾓ ﾊﾁﾉ ﾕﾐﾇﾑﾅﾓﾉﾅﾓ MARKETING ADVERTISEMENT SA , 998771780
ﾌﾁﾑﾉﾁ ﾊﾕﾑﾉﾋﾋﾏﾐﾏﾕﾋﾏﾕ ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾌﾅﾋﾅﾔﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771792
CABER ﾅﾉﾓﾁﾃﾙﾃﾅﾓ ﾅﾎﾁﾃﾙﾃﾅﾓ ﾅﾌﾐﾏﾑﾉﾁ ﾌﾅﾔﾁﾗﾅﾉﾑﾉﾓﾌﾅﾍﾙﾍ ﾇ ﾌﾇ ﾁﾕﾔﾏﾊﾉﾍﾇﾔﾙﾍ ﾊﾁﾉ ﾁﾍﾔﾁﾋﾋﾁﾊﾔﾉﾊﾙﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾊﾁﾉ ﾂﾉﾏﾌﾇﾗﾁﾍﾉﾊﾇ ﾅﾔ , 998771755
LAUREN CONSULTANTS CO , 998771767
EVAGELOS EVAGELOU HOLDING SA , 998771779
MEXX EUROPE BV , 998771720
SDT SACHLOS DAPOLAS TRADE ﾅﾌﾐﾏﾑﾉﾏ ﾎﾕﾋﾅﾉﾁﾓ ﾊﾁﾉ ﾓﾕﾍﾁﾖﾙﾍ ﾅﾉﾄﾙﾍ ﾁﾍﾙﾍﾕﾌﾏﾓ ﾅﾉﾓﾁﾃﾙﾃﾉﾊﾇ ﾅﾎﾁﾃﾙﾃﾉﾊﾇ ﾊﾁﾉ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771731
ﾍﾔﾏﾌﾉﾋ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾄﾏﾌﾉﾊﾙﾍ ﾕﾋﾉﾊﾙﾍ , 998771743
TOURISTIC HANA ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾔﾏﾕﾑﾉﾓﾔﾉﾊﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾏﾑﾃﾁﾍﾙﾓﾇﾓ ﾊﾁﾉ ﾅﾊﾌﾅﾔﾁﾋﾋﾅﾕﾓﾇﾓ ﾅﾊﾈﾅﾓﾅﾙﾍ ﾊﾁﾉ ﾓﾕﾍﾅﾄﾑﾉﾙﾍ , 998771699
HITACHI DATA SYSTEMS LIMITED HITACHI DATA SYSTEMS , 998771706
VELATE INVESTMENTS LIMITED , 998771718
THUNDER HOLDING SA , 998771663
PICKEREL HOLDINGS LIMITED , 998771675
HEALTH LOGISTICS HELLAS ﾐﾁﾑﾏﾗﾇ ﾕﾐﾇﾑﾅﾓﾉﾙﾍ ﾅﾖﾏﾄﾉﾁﾓﾔﾉﾊﾇﾓ ﾁﾋﾕﾓﾉﾄﾁﾓ ﾊﾁﾉ ﾋﾏﾃﾉﾓﾌﾉﾊﾏﾕ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771687
ﾏﾍ TELECOMS ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾔﾇﾋﾅﾐﾉﾊﾏﾉﾍﾙﾍﾉﾙﾍ , 998771640
RTM RIVESTIMENTI TUBI METALLICI SRL , 998771651
AMPLUS ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔ ﾁﾍﾁﾐﾔﾕﾎﾇﾓ ﾊﾁﾉ ﾅﾌﾐﾏﾑﾉﾁﾓ ﾋﾏﾃﾉﾓﾌ ﾐﾑﾏﾉﾏﾍﾔﾙﾍ ﾐﾑﾏﾇﾃﾌﾅﾍﾇﾓ ﾔﾅﾗﾍﾏﾋ ﾊﾁﾉﾍﾏﾔﾏﾌﾙﾍ ﾅﾖﾁﾑﾌﾏﾃﾙﾍ ﾊﾁﾉ ﾓﾕﾍﾁﾖﾙﾍ ﾕﾐﾇﾑﾅﾓﾉﾙﾍ , 998771614
FIRESERVICE ﾁﾍﾙﾍﾕﾌﾇ ﾂﾉﾏﾌﾇﾗﾁﾍﾉﾊﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾐﾕﾑﾏﾓﾂﾅﾓﾔﾇﾑﾙﾍ , 998771626
RHEINMETALL LAND SYSTEME GMBH , 998771638
ﾅﾐﾅﾊﾁﾔ ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾏﾉﾊﾏﾄﾏﾌﾉﾊﾙﾍ ﾅﾑﾃﾙﾍ ﾅﾐﾉﾐﾋﾙﾍ ﾐﾁﾑﾁﾃﾙﾃﾇﾓ ﾊﾁﾉ ﾅﾌﾐﾏﾑﾉﾁﾓ ﾅﾉﾄﾙﾍ ﾄﾉﾁﾔﾑﾏﾖﾇ , 998771583
TRANCAS ﾁﾍﾙﾍﾕﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾅﾐﾅﾍﾄﾕﾓﾅﾙﾍ ﾊﾁﾉ ﾓﾕﾌﾂﾏﾕﾋﾙﾍ ﾅﾐﾉﾗﾅﾉﾑﾇﾓﾅﾙﾍ , 998771595
ﾁﾋﾇﾃﾉﾆﾁﾊﾇﾓ ﾁﾑﾗﾉﾔﾅﾊﾔﾏﾍﾅﾓ ﾔﾅﾗﾍﾉﾊﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾏﾓ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771602
POWELL ELECTRICAL SYSTEMS INC , 998771558
ﾊ ﾁ ﾑﾏﾋﾋﾁ ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾉﾓﾁﾃﾙﾃﾉﾊﾇ ﾅﾎﾁﾃﾙﾃﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771560
DOXANTAS TRADING LIMITED , 998771571
THOMANN JOHANN , 998771522
ARISA ASSURANCES SA , 998771534
ﾊﾁﾖﾅﾓﾔﾉﾁﾔﾏﾑﾉﾁ ﾐﾁﾑﾁﾋﾉﾁﾓ ﾍﾅﾁﾓ ﾌﾁﾊﾑﾇﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771546
ﾊ ﾄﾇﾌﾇﾔﾑﾁﾊﾏﾐﾏﾕﾋﾏﾓ ﾊﾔﾇﾌﾁﾔﾉﾊﾇ ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾔﾏﾕﾑﾉﾓﾔﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ , 998771510
APOYOS Y ESTRUCTURAS METALICAS S A , 998771491
CHINA CLASSIFICATION SOCIETY , 998771509
MOTION ﾅﾐﾉﾊﾏﾉﾍﾙﾍﾉﾅﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771466
ﾁﾍﾁﾔﾑﾏﾐﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾄﾉﾁﾗﾅﾉﾑﾉﾓﾇﾓ ﾊﾁﾉ ﾅﾊﾌﾅﾔﾁﾋﾋﾅﾕﾓﾇﾓ ﾁﾊﾉﾍﾇﾔﾙﾍ , 998771478
A CHRYSANDREAS ENGINEERING LIMITED , 998771480
FOCUS PULL SPA , 998771430
THINK LINK ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾓﾗﾅﾄﾉﾁﾓﾌﾏﾕ ﾅﾌﾐﾏﾑﾉﾁﾓ ﾄﾉﾁﾍﾏﾌﾇﾓ ﾊﾁﾉ ﾁﾎﾉﾏﾐﾏﾉﾇﾓﾇﾓ ﾏﾐﾔﾉﾊﾏﾁﾊﾏﾕﾓﾔﾉﾊﾏﾕ ﾊﾁﾉ ﾅﾊﾐﾁﾉﾄﾅﾕﾔﾉﾊﾏﾕ ﾕﾋﾉﾊﾏﾕ , 998771442
ALTANA PHARMA A G , 998771454
MACEDONIA REALTY CONSULTING ﾊﾔﾇﾌﾁﾔﾏﾌﾅﾓﾉﾔﾉﾊﾇ ﾊﾁﾉ ﾔﾅﾗﾍﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771417
GRACO NV , 998771429
CROSBY FINANCE LIMITED , 998771386
LOGISTICS EXPRESS ﾐﾁﾑﾏﾗﾇ ﾕﾐﾇﾑﾅﾓﾉﾙﾍ ﾄﾉﾁﾗﾅﾉﾑﾉﾓﾇﾓ ﾊﾁﾉ ﾁﾐﾏﾈﾇﾊﾅﾕﾓﾇﾓ ﾅﾌﾐﾏﾑﾅﾕﾌﾁﾔﾙﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ , 998771398
ﾓﾕﾌﾂﾏﾋﾏﾍ ﾐﾋﾇﾑﾏﾖﾏﾑﾉﾊﾇ ﾓﾕﾌﾂﾏﾕﾋﾏﾉ ﾏﾋﾏﾊﾋﾇﾑﾙﾌﾅﾍﾙﾍ ﾋﾕﾓﾅﾙﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ , 998771405
NIKOLAOU ANDREAS TRADING LTD , 998771350
SHINE HOLDINGS INC , 998771362
BARGO HOLDINGS LIMITED , 998771374
ICTN SOLUTIONS ﾅﾌﾐﾏﾑﾉﾁ ﾇﾋﾅﾊﾔﾑﾏﾍﾉﾊﾙﾍ ﾕﾐﾏﾋﾏﾃﾉﾓﾔﾙﾍ ﾓﾕﾌﾂﾏﾕﾋﾏﾉ ﾐﾋﾇﾑﾏﾖﾏﾑﾉﾊﾇﾓ ﾊﾁﾉ ﾅﾐﾉﾗﾅﾉﾑﾇﾓﾅﾙﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771325
ﾗﾏﾕﾂﾁﾑﾄﾁﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾔﾅﾗﾍﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771337
SKHUABAN ﾅﾋﾋﾁﾓ ﾁﾍﾙﾍﾕﾍﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾅﾉﾄﾙﾍ ﾅﾍﾄﾕﾓﾅﾙﾓ , 998771349
ALTAMARI ENTERPRISES COMPANY LIMITED , 998771294
GVCOM ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾐﾁﾑﾏﾗﾇﾓ ﾕﾐﾇﾑﾅﾓﾉﾙﾍ ﾐﾑﾏﾇﾃﾌﾅﾍﾇﾓ ﾔﾅﾗﾍﾏﾋﾏﾃﾉﾁﾓ , 998771301
ﾊﾁﾍﾁﾑﾇ ﾊﾔﾇﾌﾁﾔﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771313
ﾔﾑﾅﾉﾍﾔ ﾓﾔﾁﾔﾏﾕﾓ ﾅﾌﾐﾏﾑﾉﾁ ﾅﾍﾄﾕﾌﾁﾔﾙﾍ ﾕﾐﾏﾄﾇﾌﾁﾔﾙﾍ ﾊﾁﾉ ﾁﾎﾅﾓﾏﾕﾁﾑ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771269
PROKER AGROLAND ﾅﾌﾐﾏﾑﾉﾁ ﾊﾁﾉ ﾐﾁﾑﾁﾃﾙﾃﾇ ﾁﾍﾈﾅﾙﾍ ﾖﾕﾔﾙﾍ ﾅﾉﾓﾁﾃﾙﾃﾅﾓ ﾅﾎﾁﾃﾙﾃﾅﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771270
LE CAFFETERIE ﾅﾐﾉﾗﾅﾉﾑﾇﾓﾅﾉﾓ ﾅﾓﾔﾉﾁﾓﾇﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771282
THE WATCH GROUP INTERNATIONAL LTD , 998771245
ﾅﾋﾋﾇﾍﾉﾊﾏ ﾊﾅﾍﾔﾑﾏ ﾅﾋﾅﾃﾗﾏﾕ ﾐﾏﾉﾏﾔﾇﾔﾁﾓ ﾇﾋﾅﾊﾔﾑﾏﾍﾉﾊﾙﾍ ﾕﾋﾉﾊﾙﾍ ﾁﾍﾙﾍﾕﾌﾏﾓ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾊﾁﾉ ﾂﾉﾏﾌﾇﾗﾁﾍﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771257
ZAZOO ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾌﾉﾓﾈﾙﾓﾇﾓ ﾅﾎﾏﾐﾋﾉﾓﾌﾏﾕ , 998771210
BITZARAKIS HOLDINGS LTD , 998771221
MILATOU FAKOUNDOU ANASTASIA HOLDING SA , 998771233
ﾌﾁﾑﾊﾅﾔ ﾉﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾌﾐﾏﾑﾏﾂﾉﾏﾌﾇﾗﾁﾍﾉﾊﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾁﾍﾁﾋﾙﾓﾉﾌﾙﾍ ﾐﾑﾏﾉﾏﾍﾔﾙﾍ ﾓﾕﾓﾊﾅﾕﾁﾓﾉﾙﾍ ﾄﾉﾁﾍﾏﾌﾙﾍ ﾌﾅﾔﾁﾖﾏﾑﾙﾍ ﾅﾉﾓﾁﾃﾙﾃﾙﾍ ﾅﾎﾁﾃﾙﾃﾙﾍ , 998771189
KEEP AND PICK ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾁﾐﾏﾈﾇﾊﾅﾕﾓﾇﾓ ﾓﾕﾓﾊﾅﾕﾁﾓﾉﾁﾓ ﾊﾁﾉ ﾁﾍﾅﾖﾏﾄﾉﾁﾓﾌﾏﾕ , 998771190
AEGEAN DYNAMIC HOLDINGS ﾓﾕﾌﾂﾏﾕﾋﾅﾕﾔﾉ0000ﾊﾇ ﾌﾅﾋﾅﾔﾇﾔﾉﾊﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾉﾓﾁﾃﾙﾃﾉﾊﾇ ﾅﾎﾁﾃﾙﾃﾉﾊﾇ ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771208
HIGKON ﾗﾁﾉﾃﾊﾏﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾓﾕﾌﾌﾅﾔﾏﾗﾙﾍ ﾊﾁﾉ ﾊﾁﾔﾁﾓﾊﾅﾕﾙﾍ , 998771153
DELTA FINANCIAL HOLDINGS SA , 998771165
LAMDA INVESTMENTS HOLDINGS SA , 998771177
SAS SOFIA STE FINANCIERE D AUVERGN , 998771130
MEDIA TECHNOLOGIES HOLDINGS INC , 998771141
ﾊﾁﾐﾉﾔﾁﾋGR ﾕﾐﾇﾑﾅﾓﾉﾅﾓ ﾅﾍﾔﾕﾐﾇﾓ ﾊﾁﾉ ﾇﾋﾅﾊﾔﾑﾏﾍﾉﾊﾇﾓ ﾅﾍﾇﾌﾅﾑﾙﾓﾇﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771128
ﾔﾑﾏﾉﾆﾇﾍﾁ ﾁﾊﾉﾍﾇﾔﾁ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771097
ﾁﾕﾔﾏﾃﾍﾙﾓﾉﾁ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾊﾄﾏﾔﾉﾊﾇ ﾅﾌﾐﾏﾑﾏﾂﾉﾏﾌﾇﾗﾁﾍﾉﾊﾇ ﾔﾅﾗﾍﾉﾊﾇ ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾊﾔﾇﾌﾁﾔﾏﾌﾅﾓﾉﾔﾉﾊﾇ ﾅﾐﾅﾍﾄﾕﾔﾉﾊﾇ ﾔﾏﾕﾑﾉﾓﾔﾉﾊﾇ ﾍﾁﾕﾔﾉﾋﾉﾁﾊﾇ ﾁﾈ , 998771104
TACITO LIMITED , 998771116
ﾓﾉﾅﾑﾑﾁ ﾁﾍﾁﾐﾔﾕﾎﾇ ﾅﾌﾐﾏﾑﾉﾊﾙﾍ ﾊﾅﾍﾔﾑﾙﾍ ﾅﾋﾋﾁﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771061
ﾊﾕﾐﾑﾉﾙﾔﾇﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾅﾍﾄﾕﾌﾁﾔﾙﾍ , 998771073
TRADESTA LIMITED , 998771085
MANIG MONEY ﾗﾑﾇﾌﾁﾔﾉﾊﾅﾓ ﾕﾐﾇﾑﾅﾓﾉﾅﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771048
ﾗﾕﾔﾇﾑﾉﾁ ﾈﾅﾓﾓﾁﾋﾉﾁﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾂﾉﾏﾌﾇﾗﾁﾍﾉﾊﾇ ﾅﾔﾁﾉﾑﾉﾁ , 998771050
ﾐﾊﾁﾖ ﾁﾍﾙﾍﾕﾌﾇ ﾊﾔﾇﾌﾁﾔﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998771024
ﾁﾗﾉﾋﾋﾅﾁﾓ ﾘﾇﾖﾇﾓ ﾁﾍﾙﾍﾕﾌﾏﾓ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾉﾓﾁﾃﾙﾃﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾅﾉﾄﾙﾍ ﾅﾍﾄﾕﾓﾇﾓ ﾕﾐﾏﾄﾇﾓﾇﾓ ﾎﾁﾉ ﾁﾎﾅﾓﾏﾕﾁﾑ , 998771036
ANABELLE LEE INC , 998770992
TOLKKI ENTERPRISES LIMITED , 998771000
THENAS HOLDINGS LIMITED , 998771012
DARMONT ENTERPRISES COMPANY LIMITED , 998770967
ENDEAVOUR ﾅﾌﾐﾏﾑﾉﾁ ﾁﾃﾑﾏﾔﾉﾊﾙﾍ ﾃﾁﾋﾁﾊﾔﾏﾊﾏﾌﾉﾊﾙﾍ ﾊﾁﾉ ﾊﾔﾇﾍﾏﾔﾑﾏﾖﾉﾊﾙﾍ ﾐﾑﾏﾉﾏﾍﾔﾙﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998770979
ﾓﾐ SP TECH ﾐﾋﾇﾑﾏﾖﾏﾑﾉﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾉﾄﾉﾙﾔﾉﾊﾇ ﾅﾐﾉﾗﾅﾉﾑﾇﾓﾇ ﾐﾁﾑﾏﾗﾇﾓ ﾕﾐﾇﾑﾅﾓﾉﾙﾍ ﾁﾓﾖﾁﾋﾅﾉﾁﾓ , 998770980
ﾌﾏﾕﾓﾔﾁﾊﾁﾔﾏﾓ ﾁﾍﾙﾍﾕﾌﾏﾓ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾊﾔﾇﾌﾁﾔﾉﾊﾇ ﾊﾁﾔﾁﾓﾊﾅﾕﾓﾔﾉﾊﾇ ﾔﾅﾗﾍﾉﾊﾇ ﾎﾅﾍﾏﾄﾏﾗﾅﾉﾁﾊﾇ ﾍﾁﾕﾔﾉﾋﾉﾁﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998770955
SOULAGES TRADING LIMITED , 998770931
IPXGATE ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾐﾁﾑﾏﾗﾇﾓ ﾕﾐﾇﾑﾅﾓﾉﾙﾍ ﾄﾉﾁﾄﾉﾊﾔﾕﾏﾕ ﾊﾁﾉ ﾔﾇﾋﾅﾐﾉﾊﾏﾉﾍﾙﾍﾉﾙﾍ , 998770943
KONINKLIJKE PHILIPS ELECTRONICS NV , 998770906
OPENON LIMITED , 998770918
IMHOTEP INTERNATIONAL SA , 998770920
WINGSET LIMITED , 998770875
OL CONCEPTO ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾔﾅﾗﾍﾉﾊﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾎﾅﾍﾏﾄﾏﾗﾅﾉﾁﾊﾇ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998770887
ﾓﾁﾑﾅﾋﾊﾁ ﾁﾍﾙﾍﾕﾌﾇ ﾊﾁﾔﾁﾓﾊﾅﾕﾁﾓﾔﾉﾊﾇ ﾏﾉﾊﾏﾄﾏﾌﾉﾊﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998770899
FBM ﾁﾕﾔﾏﾌﾁﾔﾉﾓﾌﾏﾉ ﾇﾋﾅﾊﾔﾑﾏﾍﾉﾊﾙﾍ ﾊﾁﾉ ﾇﾋﾅﾊﾔﾑﾏﾋﾏﾃﾉﾊﾙﾍ ﾏﾑﾃﾁﾍﾙﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998770851
ASPROMONTI TRADING LIMITED , 998770863
ﾔﾅﾔﾑﾉﾎ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾓﾕﾌﾌﾅﾔﾏﾗﾙﾍ ﾁﾊﾉﾍﾇﾔﾙﾍ ﾊﾁﾔﾁﾓﾊﾅﾕﾙﾍ , 998770826
ﾃﾁﾉﾁ ﾉﾁﾐﾅﾔﾏﾓ ﾁﾍﾙﾍﾕﾌﾏﾓ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾔﾅﾗﾍﾉﾊﾙﾍ ﾌﾅﾋﾅﾔﾙﾍ , 998770838
EMBRYOLAND ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾉﾁﾔﾑﾉﾊﾙﾓ ﾕﾐﾏﾂﾏﾇﾈﾏﾕﾌﾅﾍﾇﾓ ﾁﾍﾁﾐﾁﾑﾁﾃﾙﾃﾇﾓ , 998770840
LIMBO INVESTMENTS SA , 998770795
ﾍﾅﾏ ﾊﾅﾋﾕﾖﾏﾓ ﾅﾐﾅﾍﾄﾕﾓﾅﾉﾓ ﾁﾊﾉﾍﾇﾔﾙﾍ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾅﾊﾌﾅﾔﾁﾋﾋﾅﾕﾓﾇﾓ ﾊﾁﾉ ﾄﾉﾁﾗﾅﾉﾑﾉﾓﾇﾓ ﾁﾊﾉﾍﾇﾔﾙﾍ , 998770802
BRUNSWICK HOLDING ﾅﾋﾋﾁﾓ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ ﾓﾕﾌﾌﾅﾔﾏﾗﾙﾍ , 998770814
